SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SBISILVER, EQ, 27-Jul-2026,215.98,217.98,218.85,217.42,218.6,218.31,218.32,718371,1568.38,5801,302109,42.05
SBISMLETF, EQ, 27-Jul-2026,17.67,17.75,18.13,17.7,17.81,17.85,17.88,82159,14.69,203,67607,82.29
SBIVALETF, EQ, 27-Jul-2026,14.84,14.91,15.05,14.86,14.86,14.89,14.92,1542,0.23,43,951,61.67
SCANSTL, EQ, 27-Jul-2026,49.79,50.54,50.54,47.01,49,48.27,48.72,192347,93.71,1507,130393,67.79
SCHAEFFLER, EQ, 27-Jul-2026,4107.7,4107.8,4213.2,4082.1,4177.9,4185.5,4156.06,88323,3670.75,14687,58697,66.46
SCHAND, EQ, 27-Jul-2026,147.69,147.69,149.8,146.55,149.8,147.86,147.71,15004,22.16,491,10333,68.87
SCHNEIDER, EQ, 27-Jul-2026,1352.6,1360,1368.8,1320,1346.8,1352,1345.26,190172,2558.3,22589,87968,46.26
SCI, EQ, 27-Jul-2026,275.1,277.15,287.1,275.4,283.3,283.8,282.43,2204031,6224.86,28483,820576,37.23
SCILAL, EQ, 27-Jul-2026,41.33,41.61,42.79,41.31,42.39,42.15,41.9,252633,105.85,1568,135345,53.57
SCML, SM, 27-Jul-2026,75.2,75.3,80,75.3,79,78.85,78.1,44000,34.36,34,39000,88.64
SCODATUBES, EQ, 27-Jul-2026,146.93,148.39,149.89,146.53,148.99,147.73,148.13,106946,158.42,1689,65669,61.4
SCPL, EQ, 27-Jul-2026,570.85,570.25,607,568.6,597,599.3,593.5,37999,225.53,1504,22121,58.21
SDBL, EQ, 27-Jul-2026,72.89,73.5,74.4,71.5,71.98,72.07,72.51,663692,481.21,5373,241137,36.33
SDREAMS, SM, 27-Jul-2026,87.15,89.95,90,88.5,88.5,88.5,89.48,3000,2.68,3,3000,100
SEAMECLTD, EQ, 27-Jul-2026,1396.3,1435,1462,1402,1410,1411.2,1428.44,48371,690.95,5573,27988,57.86
SECMARK, EQ, 27-Jul-2026,128.18,130,130,124,127.6,125.1,125.28,1418,1.78,10,1301,91.75
SECURKLOUD, EQ, 27-Jul-2026,17.47,18.45,18.45,17.21,17.6,17.51,17.81,26703,4.76,94,19238,72.04
SEDEMAC, EQ, 27-Jul-2026,2689.2,2690,2792,2690,2770,2778.3,2753.63,121002,3331.95,15143,71895,59.42
SEIL, EQ, 27-Jul-2026,203.23,203.23,206.97,199.47,206,205.1,203.31,166692,338.9,2207,115330,69.19
SEJALLTD, BE, 27-Jul-2026,753.45,762.95,791,731.05,770,772.45,765.02,16442,125.78,241, -, -
SEL, SM, 27-Jul-2026,273,273,273,260.2,264.5,264.5,269.28,1400,3.77,6,1000,71.43
SELECTIPO, EQ, 27-Jul-2026,45.44,45.44,46.12,45,46,46.09,46.01,78456,36.09,186,52238,66.58
SELLOWRAP, SM, 27-Jul-2026,64,62.5,63.5,62.5,63.5,63.5,63,3200,2.02,2,3200,100
SELMC, EQ, 27-Jul-2026,28.24,29.49,29.49,27.18,28.11,27.68,27.85,10143,2.82,141,7133,70.32
SEMAC, BE, 27-Jul-2026,319.9,321.45,321.45,319.95,319.95,319.95,321.4,65,0.21,3, -, -
SENCO, EQ, 27-Jul-2026,382.85,386.65,430,386.65,417,417.95,416.2,18605457,77436.6,238244,2951850,15.87
SENORES, EQ, 27-Jul-2026,1387.5,1408.3,1443.7,1378,1395.5,1412,1410.51,422207,5955.26,24784,157869,37.39
SENSEXADD, EQ, 27-Jul-2026,78.57,78.84,79.39,78.84,79.39,79.07,78.99,4521,3.57,29,2358,52.16
SENSEXAXIS, EQ, 27-Jul-2026,79.07,79.93,79.95,79.19,79.52,79.89,79.41,1893,1.5,63,1167,61.65
SENSEXBETA, EQ, 27-Jul-2026,843.04,847.99,851.98,845,845,849.42,849.08,632,5.37,153,422,66.77
SENSEXETF, EQ, 27-Jul-2026,78.46,78.6,79.35,78.59,79.35,79.23,78.99,11713,9.25,218,7132,60.89
SENSEXIETF, EQ, 27-Jul-2026,876.78,876,884.89,875.99,884.89,883.44,881.64,5128,45.21,377,2619,51.07
SEPC, EQ, 27-Jul-2026,6.01,6.08,6.16,6.02,6.07,6.06,6.09,7117363,433.56,3460,3122915,43.88
SERVICE, SM, 27-Jul-2026,62.2,61.45,61.8,61.45,61.8,61.8,61.64,12000,7.4,6,0,0
SERVOTECH, EQ, 27-Jul-2026,95.64,97.64,97.64,95.31,95.7,95.6,96.03,402420,386.44,4300,213534,53.06
SESHAPAPER, EQ, 27-Jul-2026,230.23,253,264,233.32,238.1,237.29,252.24,3834474,9671.99,46985,393215,10.25
SETCO, BE, 27-Jul-2026,18,17.75,18.01,17.75,18,18,17.9,67306,12.05,103, -, -
SETF10GILT, EQ, 27-Jul-2026,264.32,264.89,266.74,263.63,265.1,266.5,265.22,11881,31.51,73,10433,87.81
SETFGOLD, EQ, 27-Jul-2026,121.62,123,123,122.1,122.4,122.35,122.36,4063612,4972.2,13210,2734418,67.29
SETFNIF50, EQ, 27-Jul-2026,256.26,256.26,258.99,256.26,258.96,258.69,258.2,681087,1758.57,5199,467040,68.57
SETFNIFBK, EQ, 27-Jul-2026,583.2,587.4,588.71,585,587.25,587.2,585.88,93554,548.11,3642,59190,63.27
SETFNN50, EQ, 27-Jul-2026,769.7,774.5,778.99,771.5,778.3,777.91,776.4,28560,221.74,1268,20967,73.41
SETL, EQ, 27-Jul-2026,272.7,275.9,284.8,265.5,284,282.8,275.73,630188,1737.62,8761,350034,55.54
SETUINFRA, BZ, 27-Jul-2026,0.44,0.42,0.46,0.42,0.44,0.43,0.43,36211,0.16,50, -, -
SEYAIND, BE, 27-Jul-2026,12.28,12.04,12.39,12.04,12.18,12.18,12.05,26474,3.19,58, -, -
SFL, EQ, 27-Jul-2026,761.95,767.9,777.3,760,767.9,767.2,766.55,180984,1387.33,12538,100255,55.39
SFML, SM, 27-Jul-2026,23.5,23.15,23.15,23.05,23.05,23.05,23.1,3200,0.74,2,3200,100
SGBAPR28I, GB, 27-Jul-2026,14280.61,14280.61,14401.65,14201,14295,14297.77,14338.48,265,38,56,215,81.13
SGBAUG27, GB, 27-Jul-2026,14255.99,14300.01,14325,14300,14311,14318,14312.44,23,3.29,5,13,56.52
SGBAUG28V, GB, 27-Jul-2026,14240.36,14266,14372.99,14241.01,14325,14354.09,14332.04,1510,216.41,130,1205,79.8
SGBAUG29V, GB, 27-Jul-2026,14250,14301,14450,14301,14412,14412.35,14422.39,59,8.51,19,51,86.44
SGBAUG30, GB, 27-Jul-2026,14340,14351,14485.94,14351,14450,14436.56,14402.46,190,27.36,58,137,72.11
SGBD29VIII, GB, 27-Jul-2026,14298,14300,14370,14183,14266,14280,14285.2,134,19.14,59,125,93.28
SGBDC27VII, GB, 27-Jul-2026,14200,14250,14300,14200,14200,14208.25,14228.67,12,1.71,6,12,100
SGBDE30III, GB, 27-Jul-2026,14431.73,14792.52,14792.52,14425.02,14580,14579.98,14517.41,184,26.71,53,94,51.09
SGBDE31III, GB, 27-Jul-2026,14541.55,14556.01,14643.94,14556.01,14590,14595.43,14603.05,581,84.84,134,447,76.94
SGBDEC26, GB, 27-Jul-2026,14230,14200,14415,14200,14399.99,14399.99,14381.11,9,1.29,7,7,77.78
SGBFEB28IX, GB, 27-Jul-2026,14150.01,14205,14350,14205,14350,14350,14284.09,11,1.57,3,6,54.55
SGBFEB29XI, GB, 27-Jul-2026,14230,14231,14387.99,14231,14387.99,14375.24,14349.41,49,7.03,18,32,65.31
SGBFEB32IV, GB, 27-Jul-2026,14667.51,14682,14842.79,14611.01,14700,14699.46,14703.14,1221,179.53,202,856,70.11
SGBJAN27, GB, 27-Jul-2026,14200,14200,14250,14200,14250,14250,14227.27,11,1.57,6,10,90.91
SGBJAN29IX, GB, 27-Jul-2026,14117.5,14120.01,14240,14117.5,14186,14197.2,14189.29,71,10.07,17,55,77.46
SGBJAN29X, GB, 27-Jul-2026,14117.25,14152,14319,14152,14200,14200,14223.67,20,2.84,7,15,75
SGBJAN30IX, GB, 27-Jul-2026,14166.67,14167.01,14350.01,14167.01,14265,14266.66,14284.03,161,23,37,149,92.55
SGBJU29III, GB, 27-Jul-2026,14227.71,14227.71,14227.71,14186,14200.01,14200.01,14193.01,112,15.9,13,60,53.57
SGBJUL28IV, GB, 27-Jul-2026,14151.2,14155.01,14235,14155.01,14200,14200,14206.02,215,30.54,31,192,89.3
SGBJUL29IV, GB, 27-Jul-2026,14143.66,14145.01,14289,14145.01,14200,14200,14239.62,75,10.68,19,59,78.67
SGBJUN28, GB, 27-Jul-2026,14110,14187,14225,14051,14220,14220,14172.97,225,31.89,38,163,72.44
SGBJUN29II, GB, 27-Jul-2026,14125.1,14160,14250,14160,14249,14249,14242.86,14,1.99,5,14,100
SGBJUN30, GB, 27-Jul-2026,14240.13,14241.01,14445,14241.01,14350,14350,14354.59,25,3.59,18,21,84
SGBJUN31I, GB, 27-Jul-2026,14535.17,14535,14651,14450,14499,14489.29,14571.26,598,87.14,112,361,60.37
SGBMAR28X, GB, 27-Jul-2026,14116.66,14165.01,14199,14165.01,14199,14199,14192.2,5,0.71,3,4,80
SGBMAR30X, GB, 27-Jul-2026,14209.26,14300,14371.5,14295,14295.7,14295.42,14307.92,114,16.31,40,100,87.72
SGBMAR31IV, GB, 27-Jul-2026,14450.03,14649.99,14649.99,14500,14527.97,14527.97,14558.56,112,16.31,41,84,75
SGBMAY28, GB, 27-Jul-2026,14136.89,14200,14230,14176,14200,14201.16,14199,181,25.7,42,132,72.93
SGBMAY29I, GB, 27-Jul-2026,14209.11,14209.11,14289.98,14202,14249.9,14235.03,14231.6,466,66.32,97,360,77.25
SGBMR29XII, GB, 27-Jul-2026,14177.5,14180,14289.99,14180,14213,14240.27,14242.73,78,11.11,25,67,85.9
SGBN28VIII, GB, 27-Jul-2026,14158.1,14166.3,14225,14166.3,14201,14201,14211.59,21,2.98,7,17,80.95
SGBNOV26, GB, 27-Jul-2026,14250,14250,14250,14250,14250,14250,14250,3,0.43,3,3,100
SGBNV29VII, GB, 27-Jul-2026,14270.2,14268,14290,14240.01,14240.01,14246.53,14268.76,66,9.42,16,62,93.94
SGBOC28VII, GB, 27-Jul-2026,14155,14284.97,14284.97,14223,14262.9,14243.81,14266.04,13,1.85,8,9,69.23
SGBOCT26, GB, 27-Jul-2026,14300,14300,14300,14300,14300,14300,14300,4,0.57,1,4,100
SGBOCT27, GB, 27-Jul-2026,14100,14105.01,14300,14105.01,14300,14300,14202.51,2,0.28,2,1,50
SGBOCT27VI, GB, 27-Jul-2026,14159,14200.01,14209,14180,14209,14209,14203.34,21,2.98,4,11,52.38
SGBSEP27, GB, 27-Jul-2026,14156.27,14210.01,14235,14210.01,14231,14231,14231.73,26,3.7,3,26,100
SGBSEP28VI, GB, 27-Jul-2026,14244.55,14200,14294.99,14200,14250,14250.44,14244.52,111,15.81,21,80,72.07
SGBSEP29VI, GB, 27-Jul-2026,14229.28,14250,14340,14162.1,14240,14235,14244.89,144,20.51,34,106,73.61
SGBSEP31II, GB, 27-Jul-2026,14508.49,14589.99,14624.98,14521.01,14555,14561.56,14590.63,581,84.77,98,294,50.6
SGFIN, EQ, 27-Jul-2026,696.05,713.1,722.5,685,688.25,688.1,696.88,455519,3174.42,13116,224510,49.29
SGIL, EQ, 27-Jul-2026,596.3,602.4,608.95,595,595.1,599.75,600.68,7999,48.05,393,5413,67.67
SGL, EQ, 27-Jul-2026,9.74,9.75,10.49,9.75,9.86,9.86,9.91,8368,0.83,47,5553,66.36
SGMART, EQ, 27-Jul-2026,713.55,715.05,737.45,705.45,721.7,720.65,721.1,570078,4110.84,19195,265394,46.55
SHADOWFAX, EQ, 27-Jul-2026,214.48,214,214.68,207.2,210,209.6,210.89,9482795,19998.3,77287,5551754,58.55
SHAH, EQ, 27-Jul-2026,4.37,4.38,4.8,4.37,4.55,4.56,4.61,10711590,493.59,4829,2167577,20.24
SHAHALLOYS, EQ, 27-Jul-2026,66.56,67.01,68.89,66,66,66.33,66.64,11571,7.71,54,9186,79.39
SHAILY, EQ, 27-Jul-2026,2969.7,2976.4,3064,2957.7,3055,3049.7,3031.29,187201,5674.61,18826,85372,45.6
SHAKTIPUMP, EQ, 27-Jul-2026,553,533,538.95,524.1,528.5,529.5,529.22,1075712,5692.89,35835,419500,39
SHALBY, EQ, 27-Jul-2026,163.1,165.99,167.77,163.17,163.38,163.48,164.55,52497,86.38,1168,36629,69.77
SHALPAINTS, EQ, 27-Jul-2026,68.9,72.1,75.75,67.15,69.75,69.57,71.62,1020167,730.67,5853,537355,52.67
SHANKARA, EQ, 27-Jul-2026,140.07,140.07,141.98,140.07,140.7,140.87,140.75,59276,83.43,411,46067,77.72
SHANTHALA, SM, 27-Jul-2026,18,18,18,18,18,18,18,4800,0.86,4,4800,100
SHANTI, EQ, 27-Jul-2026,7.07,7.07,7.2,6.68,7.09,6.87,6.93,16941,1.17,79,12885,76.06
SHANTIGEAR, EQ, 27-Jul-2026,420,423.4,423.4,414.3,419,416.6,419.63,59845,251.13,1045,50486,84.36
SHANTIGOLD, EQ, 27-Jul-2026,211.29,213.3,234.9,212.34,217,216.91,225.2,6334728,14265.61,55197,1588440,25.08
SHARDACROP, EQ, 27-Jul-2026,872.95,877,892.55,877,888,888.6,887.87,99553,883.9,6095,48578,48.8
SHARDAMOTR, EQ, 27-Jul-2026,826.45,834,847,831.3,836,834.55,837.79,17392,145.71,2100,8088,46.5
SHARDUL, BE, 27-Jul-2026,53.61,50.93,50.93,50.93,50.93,50.93,50.93,6724,3.42,37, -, -
SHAREINDIA, EQ, 27-Jul-2026,191.57,197,197.36,186,186,188.39,191.76,1931245,3703.44,16427,689654,35.71
SHARIABEES, EQ, 27-Jul-2026,453.94,453.94,464.52,453.94,460.75,460.4,459.82,4713,21.67,496,2415,51.24
SHBAJRG, EQ, 27-Jul-2026,183.93,181.25,188.93,181,183,182.44,182.93,4169,7.63,57,3972,95.27
SHEEL, ST, 27-Jul-2026,68,69.95,70.95,69,69,69,70.01,10000,7,5,10000,100
SHEETAL, SM, 27-Jul-2026,294.25,290,291.9,289,291.9,291.9,290.78,3000,8.72,5,1500,50
SHEKHAWATI, EQ, 27-Jul-2026,11.78,12.23,12.96,11.78,12.72,12.63,12.56,39443,4.95,191,33025,83.73
SHEMAROO, BE, 27-Jul-2026,121.38,121,123.89,116.25,118.11,118.97,119.37,9905,11.82,110, -, -
SHERA, ST, 27-Jul-2026,177.15,178,178,169.1,172,172,173.07,48000,83.08,43,41000,85.42
SHETHJI, ST, 27-Jul-2026,150,150,150.25,150,150.05,150.05,150.08,26000,39.02,16,26000,100
SHIGAN, SM, 27-Jul-2026,67.4,63,63,62.5,62.5,62.55,62.66,7500,4.7,5,7500,100
SHILCTECH, EQ, 27-Jul-2026,4267.7,4315,4416.6,4225.5,4415,4407.1,4351.24,16459,716.17,3938,8613,52.33
SHILPAMED, EQ, 27-Jul-2026,606.2,615,626.5,607.1,623,620.6,621.18,305420,1897.21,14644,130857,42.84
SHINDL, EQ, 27-Jul-2026,158.12,160.3,161,155.21,158.65,158.97,159.68,153272,244.74,1741,20573,13.42
SHIVALIK, BE, 27-Jul-2026,253.76,259.99,266.44,256,266,264.18,260.81,59576,155.38,560, -, -
SHIVAMAUTO, BE, 27-Jul-2026,17.06,17.4,17.4,17.4,17.4,17.4,17.4,1833,0.32,9, -, -
SHIVAMILLS, BE, 27-Jul-2026,59.88,60.88,60.88,57,59.9,59.55,57.82,218,0.13,17, -, -
SHIVASHRIT, SM, 27-Jul-2026,123,123.9,126,120,125,125,120.98,35000,42.34,21,29000,82.86
SHIVATEX, EQ, 27-Jul-2026,154.92,152.4,154.8,150.5,154.8,154.75,152.49,12670,19.32,71,11564,91.27
SHIVAUM, EQ, 27-Jul-2026,391.25,387,397.95,385,385,388.35,390.47,459,1.79,47,353,76.91
SHK, EQ, 27-Jul-2026,140.65,141.65,149.5,141.65,148,148.26,147.08,897665,1320.28,10679,464659,51.76
SHOPERSTOP, EQ, 27-Jul-2026,377.75,377.7,388.65,374.55,386.5,385.85,384.21,74429,285.97,4158,43476,58.41
SHRADHA, EQ, 27-Jul-2026,34.79,35.79,35.79,34.5,34.51,34.86,35.06,23358,8.19,150,7914,33.88
SHREDIGCEM, EQ, 27-Jul-2026,76.16,75,75.5,72.31,73,73.18,73.23,191765,140.42,2187,105552,55.04
SHREECEM, EQ, 27-Jul-2026,26740,26960,27040,26620,27000,26860,26888.31,12362,3323.93,5956,4703,38.04
SHREEDHAR, SM, 27-Jul-2026,90.05,90,90,85,85,85,88.62,10000,8.86,5,8000,80
SHREEJISPG, EQ, 27-Jul-2026,625.8,630,639.8,628,634,631.25,633.14,465367,2946.44,9161,123068,26.45
SHREEKARNI, SM, 27-Jul-2026,403,417.9,430,417.9,422,422,423.1,1350,5.71,7,900,66.67
SHREEOSFM, SM, 27-Jul-2026,57.9,60.45,60.5,60.2,60.5,60.5,60.37,5000,3.02,5,5000,100
SHREEPUSHK, EQ, 27-Jul-2026,386.85,390.05,395.4,383,392,388.15,390.6,31992,124.96,1250,16111,50.36
SHREERAMA, EQ, 27-Jul-2026,40.18,39.26,41.8,39.26,39.8,39.8,40.32,70193,28.3,728,42638,60.74
SHRENIK, BZ, 27-Jul-2026,0.34,0.35,0.35,0.33,0.34,0.33,0.34,285016,0.97,169, -, -
SHREYANIND, EQ, 27-Jul-2026,138.65,141,146,139.23,142.41,143,143.66,10292,14.79,360,8051,78.23
SHRIAHIMSA, ST, 27-Jul-2026,386,382,386,380,385,385,384.29,27000,103.76,25,25200,93.33
SHRIKRISH, EQ, 27-Jul-2026,39.32,39.52,40,39.4,39.4,39.47,39.57,1147,0.45,18,966,84.22
SHRINGARMS, EQ, 27-Jul-2026,219.66,220.9,227.56,219.08,220,220.18,223.03,449501,1002.5,3797,119307,26.54
SHRIPISTON, EQ, 27-Jul-2026,4159.9,4172.5,4279,4172.5,4248.6,4241.8,4239.21,37326,1582.33,8303,19357,51.86
SHRIRAMFIN, EQ, 27-Jul-2026,1005.1,1020,1040,1002.2,1038,1038.2,1024.53,9459410,96914.06,114243,5021612,53.09
SHRIRAMPPS, EQ, 27-Jul-2026,85.02,85.44,86.78,84.26,85.5,85.49,85.23,453613,386.6,3399,172062,37.93
SHUBHLAXMI, SM, 27-Jul-2026,21.55,20.5,20.5,20.5,20.5,20.5,20.5,4000,0.82,4,4000,100
SHYAMCENT, BE, 27-Jul-2026,5.34,5.44,5.44,5.15,5.26,5.22,5.2,28097,1.46,178, -, -
SHYAMDHANI, ST, 27-Jul-2026,58.25,58,58,58,58,58,58,32000,18.56,1,32000,100
SHYAMMETL, EQ, 27-Jul-2026,1027.45,1026.1,1044.9,1015.65,1035,1035.1,1031.36,215142,2218.89,14572,127225,59.14
SHYAMTEL, BE, 27-Jul-2026,15.88,15.9,16.01,15.9,16.01,16.01,15.97,496,0.08,7, -, -
SICAGEN, EQ, 27-Jul-2026,50.63,50.31,52.75,49.11,51.39,50.94,50.96,9920,5.06,105,5616,56.61
SICALLOG, EQ, 27-Jul-2026,97.07,100.99,101.92,97.1,101.92,101.92,100.92,52165,52.65,426,36788,70.52
SIDDHICOTS, SM, 27-Jul-2026,28.55,28.6,29.25,28.55,28.55,28.55,28.75,4800,1.38,4,4800,100
SIDDHIKA, SM, 27-Jul-2026,216.25,206,212,206,212,212,207.35,4000,8.29,4,3500,87.5
SIEMENS, EQ, 27-Jul-2026,3689.8,3721,3745,3690,3712.4,3718,3715.1,273869,10174.51,22520,113655,41.5
SIGACHI, BE, 27-Jul-2026,25.5,24.99,25.98,24.99,25.94,25.94,25.53,1668080,425.83,1007, -, -
SIGIND, EQ, 27-Jul-2026,44.57,45.39,46.97,44.5,46.4,45.78,45.57,10379,4.73,108,6165,59.4
SIGMA, EQ, 27-Jul-2026,38.07,38.01,38.67,37.41,37.74,37.93,38.08,32228,12.27,642,19514,60.55
SIGMAADV, BE, 27-Jul-2026,523,547,549.15,547,549.15,549.15,548.37,263149,1443.03,1575, -, -
SIGNATURE, EQ, 27-Jul-2026,768.35,783.9,797.7,780.55,790,790.8,789.85,373293,2948.46,13044,77220,20.69
SIGNORIA, ST, 27-Jul-2026,135,135,135,135,135,135,135,1000,1.35,1,1000,100
SIGNPOST, EQ, 27-Jul-2026,309.4,309.9,313.95,304.1,306.5,305.65,308.46,141701,437.1,2742,95509,67.4
SIKA, EQ, 27-Jul-2026,1139.6,1148,1159.5,1115,1129,1123.5,1130.21,25631,289.68,3148,10958,42.75
SIKKO, EQ, 27-Jul-2026,4.7,4.79,5.41,4.79,5.04,5.02,5.08,1714553,87.09,1555,947639,55.27
SIL, EQ, 27-Jul-2026,15.89,15.89,16.39,15.81,16.28,16.22,16.23,18124,2.94,216,12918,71.28
SILGO, EQ, 27-Jul-2026,74.06,74.06,75.3,73.81,75.3,74.31,74.23,110292,81.87,561,14714,13.34
SILINV, EQ, 27-Jul-2026,414.95,411.1,428,411.1,415.5,416.8,416.92,572,2.38,65,423,73.95
SILKFLEX, ST, 27-Jul-2026,188.5,185,197.9,185,197.9,197.9,192.27,10000,19.23,10,8000,80
SILKY, SM, 27-Jul-2026,68.15,66.65,72.95,66.65,70.95,70.95,70.57,20800,14.68,23,12800,61.54
SILLYMONKS, EQ, 27-Jul-2026,15.79,15.55,16.99,15.5,16.8,16.6,16.6,7218,1.2,106,6073,84.14
SILVER, EQ, 27-Jul-2026,220.42,214.9,222.94,214.9,222.48,222.16,222.37,624616,1388.97,7384,299037,47.88
SILVER1, EQ, 27-Jul-2026,21.36,21.41,21.67,21.41,21.56,21.57,21.6,4424404,955.75,4117,1425516,32.22
SILVER360, EQ, 27-Jul-2026,217.03,219.96,219.96,218.06,218.79,218.77,219.11,4406,9.65,255,2204,50.02
SILVERADD, EQ, 27-Jul-2026,212.4,214.44,215.26,214,214.63,214.46,214.73,134183,288.13,1485,55855,41.63
SILVERAG, EQ, 27-Jul-2026,214.74,217.28,217.53,216,217.1,216.8,216.84,111506,241.8,2572,46384,41.6
SILVERAXIS, EQ, 27-Jul-2026,219.04,220.57,222.17,220.57,221.89,221.3,221.68,339216,751.96,5909,208159,61.36
SILVERBEES, EQ, 27-Jul-2026,210.96,212.51,213.88,212.02,213,213.01,213.17,15004369,31984.2,51761,6134819,40.89
SILVERBETA, EQ, 27-Jul-2026,212.92,214.34,216.9,213.84,215.51,215.47,215.36,455862,981.76,2572,293718,64.43
SILVERBND, EQ, 27-Jul-2026,221.58,222.77,224.17,222.7,223.56,223.55,223.51,4971,11.11,123,2469,49.67
SILVERCASE, EQ, 27-Jul-2026,22.32,22.87,22.87,22.32,22.58,22.56,22.58,4740474,1070.33,6855,2517122,53.1
SILVERIETF, EQ, 27-Jul-2026,220.47,221.12,223.15,221.12,222.5,222.24,222.54,3060224,6810.12,18998,1904460,62.23
SILVERTUC, EQ, 27-Jul-2026,200.14,207,208.99,198.14,204.4,202.42,204.33,498869,1019.36,7699,185492,37.18
SIMBHALS, BZ, 27-Jul-2026,6.9,7.05,7.14,6.71,6.85,6.85,6.86,17464,1.2,98, -, -
SIMCA, SM, 27-Jul-2026,203.4,216,216,205,210,208.55,207.91,50400,104.79,56,37200,73.81
SIMPLEXINF, EQ, 27-Jul-2026,239.25,239.25,242.7,235.55,238.9,237.95,238.66,33878,80.85,1020,20748,61.24
SINCLAIR, EQ, 27-Jul-2026,74.77,75.5,75.94,73.05,73.12,73.65,74.17,25889,19.2,292,19410,74.97
SINDHUTRAD, EQ, 27-Jul-2026,24.45,24.89,25.3,24.5,25.1,24.81,24.72,380342,94,975,160318,42.15
SINGERIND, EQ, 27-Jul-2026,65.82,67,67.2,66.05,66.12,66.47,66.64,15495,10.33,624,9172,59.19
SINTERCOM, EQ, 27-Jul-2026,82.04,80.4,81.7,80.01,80.3,81.37,80.15,1780,1.43,61,1614,90.67
SIRCA, EQ, 27-Jul-2026,393.45,399,403,396.25,396.6,397.75,399.34,263633,1052.79,6334,130558,49.52
SIS, EQ, 27-Jul-2026,437.55,440,440,431.75,437.9,435.4,435.39,53598,233.36,3359,35915,67.01
SITINET, BZ, 27-Jul-2026,0.32,0.32,0.33,0.32,0.33,0.32,0.32,182100,0.59,159, -, -
SIYSIL, EQ, 27-Jul-2026,609.45,609.7,626.6,609.7,626,624.7,622.78,29239,182.09,2209,14384,49.19
SJLOGISTIC, SM, 27-Jul-2026,306.6,313.95,315.05,302.1,306.5,307.35,307.63,45000,138.43,112,32000,71.11
SJS, EQ, 27-Jul-2026,2335.6,2371.6,2434,2335.6,2432,2419.3,2386.04,150999,3602.9,19697,82137,54.4
SJVN, EQ, 27-Jul-2026,67.58,67.69,68.3,67.69,68.09,68.04,68.05,1134315,771.94,10781,530949,46.81
SKFINDIA, EQ, 27-Jul-2026,1484.8,1500,1500,1470,1480.5,1481.4,1479.42,37000,547.39,6869,19090,51.59
SKFINDUS, EQ, 27-Jul-2026,2731.2,2732.5,2761.7,2698.2,2715,2714,2720.14,20891,568.26,4404,14909,71.37
SKIL, BZ, 27-Jul-2026,0.92,0.96,0.96,0.88,0.96,0.96,0.9,81485,0.74,59, -, -
SKIPPER, EQ, 27-Jul-2026,528.65,534,543.9,510.2,520.75,520.65,522.36,627753,3279.14,18205,288140,45.9
SKMEGGPROD, EQ, 27-Jul-2026,324.75,325.55,330,315,316,318.8,322.26,363976,1172.93,6498,189967,52.19
SKYGOLD, EQ, 27-Jul-2026,653.7,660.65,681.55,656.8,669,671.65,670.91,892937,5990.82,26600,401473,44.96
SLONE, ST, 27-Jul-2026,122.3,121.7,128.4,121.7,128.3,128.3,125.81,9200,11.57,17,8400,91.3
SMALL250, EQ, 27-Jul-2026,17.65,17.98,17.99,17.47,17.86,17.84,17.84,222124,39.63,751,124729,56.15
SMALLADD, EQ, 27-Jul-2026,17.67,17.77,17.95,17.77,17.95,17.94,17.89,23494,4.2,106,17448,74.27
SMALLCAP, EQ, 27-Jul-2026,46.52,46.57,47.09,45.7,46.91,46.91,46.88,2385511,1118.24,3387,1518368,63.65
SMALLGROWW, EQ, 27-Jul-2026,46.61,47.21,47.21,46.65,47.12,47.03,46.95,5442,2.56,100,3384,62.18
SMALLIETF, EQ, 27-Jul-2026,18.2,18.15,18.15,17.7,17.98,17.86,17.83,174063,31.04,323,91894,52.79
SMARTEN, ST, 27-Jul-2026,57.2,57.2,57.8,54.5,57.8,57.8,56.78,7200,4.09,6,6000,83.33
SMARTLINK, BE, 27-Jul-2026,201.9,201.9,211.5,198,210,210.6,208.5,6291,13.12,84, -, -
SMARTWORKS, EQ, 27-Jul-2026,482.55,481.7,488.75,477.7,485,485,482.46,71669,345.77,4217,43634,60.88
SMCGLOBAL, EQ, 27-Jul-2026,75.46,76,77.65,75.41,76.11,76.31,76.39,323030,246.76,2751,115632,35.8
SML100CASE, EQ, 27-Jul-2026,10.71,10.88,10.89,10.76,10.88,10.87,10.85,1044125,113.33,1480,905602,86.73
SMLMAH, EQ, 27-Jul-2026,3844.4,3909.8,3995,3872,3914,3903.8,3924.86,55979,2197.1,7628,27105,48.42
SMLT, EQ, 27-Jul-2026,66.79,68.5,68.5,66.79,68.29,67.54,68,2860,1.94,103,1825,63.81
SMSPHARMA, EQ, 27-Jul-2026,381.1,385.95,396.35,385,388.55,391.9,390.66,98936,386.5,3907,46938,47.44
SNEHAA, SM, 27-Jul-2026,47.3,46.5,47.5,46.3,47.5,47.5,47.06,5000,2.35,5,5000,100
